variable,moy_traite,moy_temoin,sd_traite,var_ratio,smd,echantillon
naf_64NZ1,0.00650998274343145,0.006018373864739668,0.08042154069815327,1.0811509838717286,0.006112900529187085,Avant appariement
naf_64NZ2,0.008176247966661497,0.021655660941173018,0.09005233863247122,0.3827594319046382,-0.14968420786410416,Avant appariement
naf_64NZ3,0.0031774522969713567,0.0018663249963826846,0.05627936162314665,1.7002838653219734,0.023296769237862672,Avant appariement
naf_64NZ4,0.048978298957676865,0.07060789770022627,0.21582302675999257,0.7098104495470855,-0.10021914281928195,Avant appariement
naf_64OZ0,0.004883311941347464,0.006200812375622021,0.0697099794854356,0.7885727602170867,-0.018899739233890045,Avant appariement
naf_64PZ0,0.021070831119895207,0.011988516858786302,0.14362074799643681,1.7414299414659948,0.06323817684986736,Avant appariement
naf_64QA0,0.018503792815592283,0.02111044240290392,0.13476447006319,0.878858332422437,-0.0193422612509766,Avant appariement
naf_64QQB,0.03848247781887532,0.06135386151029729,0.19235825640767015,0.6425056534982873,-0.11889993244142334,Avant appariement
naf_64RZ1,0.007077502779858318,0.0028456213708891046,0.08382979733679183,2.476603072196672,0.05048182798256503,Avant appariement
naf_64RZ2,0.013501697610806638,0.006536331476095313,0.11540990304307344,2.051158324244372,0.06035327949380307,Avant appariement
naf_64SZ1,0.018807350044378748,0.007775655153468533,0.13584437609742853,2.3918588444840596,0.08120832976551202,Avant appariement
naf_64SZ2,0.0022502829351344397,0.0017971241819100684,0.04738382181768533,1.2515907867208893,0.009563575411201557,Avant appariement
naf_64SZ3,0.017824088585918243,0.015704390896528007,0.13231193527093396,1.132532016483167,0.016020457149612016,Avant appariement
naf_64TZ0,3.2995350955050432e-6,6.92008144726164e-5,0.0018164622472005981,0.04768378157663371,-0.03628001599189507,Avant appariement
naf_64UZ0,2.0127164082580764e-4,1.4888660083502316e-4,0.014185619285874517,1.3517760263819125,0.003692827146640503,Avant appariement
age_fin_ctt_redresse,39.26954144261465,39.34439694933047,11.117237517831528,0.9179664813972713,-0.006733283029687548,Apres appariement
jours_cdi_m9,7.2616385360931455,7.194270373721465,12.867528198427765,1.0067491758066367,0.005235516979858813,Apres appariement
jours_cdi_m8,9.357747915805621,9.27538919234908,13.876153779998535,1.0067284027413264,0.005935270303450805,Apres appariement
jours_cdi_m7,11.848109796737523,11.744486519292993,14.765936025070433,1.005197905880198,0.007017724935865418,Apres appariement
jours_cdi_m6,14.260253417185156,14.141710323976334,15.046774713079014,1.00503289020089,0.007878305847550324,Apres appariement
jours_cdi_m5,16.758929735002923,16.63438073642155,15.075163195200606,1.0023519753586172,0.008261867348873755,Apres appariement
jours_cdi_m4,18.901098041843994,18.757470147336438,14.737117221966564,1.0022661942761888,0.009745996611431601,Apres appariement
jours_cdi_m3,20.90424434689037,20.75985314760825,14.068120575142384,1.0011532324251815,0.010263716358619362,Apres appariement
jours_cdi_m2,22.987079670401275,22.843894865006757,13.1026528594014,0.9997025861418574,0.010927924820337512,Apres appariement
jours_cdi_m1,24.272347143564595,24.1632280717432,12.164718158634587,0.9931619339400414,0.008970127412605913,Apres appariement
jours_cdi_m10,4.764660105969043,4.7163633926476995,10.819435620591559,1.0085094681756073,0.004463884717741242,Apres appariement
jours_cdi_m11,2.738141781069297,2.7100968466204214,8.781108035662045,1.0093296886649623,0.003193780822987123,Apres appariement
jours_cdd_ventiles_m9,0.13223045102003583,0.12920329598725094,1.9541327383626728,1.028955932333724,0.001549104097872737,Apres appariement
jours_cdd_ventiles_m8,0.1581381321001307,0.15028167807900392,2.1365806554959876,1.0688630276083049,0.003677115582282091,Apres appariement
jours_cdd_ventiles_m7,0.19769221317426808,0.18892724029951335,2.396837675400951,1.0582109453568926,0.0036568904789468022,Apres appariement
jours_cdd_ventiles_m6,0.22026369387382758,0.2066954860762039,2.5248268911058513,1.083980620313516,0.005373916067442127,Apres appariement
jours_cdd_ventiles_m5,0.24443252944308538,0.22978824808522205,2.6669779166337304,1.080557729716799,0.0054909646107409085,Apres appariement
jours_cdd_ventiles_m4,0.2523299412813839,0.23709363329349253,2.7104203023418205,1.0853308294640418,0.005621382032420255,Apres appariement
jours_cdd_ventiles_m3,0.2665832616571533,0.25170440371003355,2.7833723485311856,1.0841765376182901,0.005345622534107399,Apres appariement
jours_cdd_ventiles_m2,0.28671961395395595,0.2689253041117925,2.884140026171209,1.099123752097868,0.006169710790979171,Apres appariement
jours_cdd_ventiles_m1,0.31152143397041354,0.2978936511659946,2.992624431175764,1.0685317846397318,0.004553789864993106,Apres appariement
jours_cdd_ventiles_m10,0.09446362014975668,0.09004389933313227,1.6380996720042573,1.0607762127770943,0.0026980780792274783,Apres appariement
jours_cdd_ventiles_m11,0.05631327517323295,0.055803164177548416,1.2991381620346771,1.018349683465028,3.9265338406010113e-4,Apres appariement
jours_interim_m9,0.029664629946121852,0.032799764678723156,0.881098584482749,0.9892702397884073,-0.00355821106493071,Apres appariement
jours_interim_m8,0.031738584870182336,0.0361247947454844,0.9158899737136917,0.9719235261176874,-0.004789013965855681,Apres appariement
jours_interim_m7,0.03403222263180039,0.03881684036504585,0.9614856648305754,0.9761912249582755,-0.004976275682787809,Apres appariement
jours_interim_m6,0.03488116647863305,0.04250676734842815,0.9736390894913532,0.9237962346636523,-0.00783206113240467,Apres appariement
jours_interim_m5,0.03750619021554982,0.048240861752473295,1.0183396189217786,0.8737187429663744,-0.010541347245518522,Apres appariement
jours_interim_m4,0.04016472489378893,0.050828651110143015,1.0605631775823925,0.9071825299946669,-0.010054965552040987,Apres appariement
